review_id,review_text,stars,sentiment
MOCK_001983,exceeded my expectations will definitely buy again not worth the price,4,1
MOCK_001984,outstanding product five stars without hesitation very disappointing,5,1
MOCK_001985,cheap materials and poorly made would not recommend a solid choice,2,0
MOCK_001986,this product is a scam nothing works as advertised highly recommended,1,0
MOCK_001987,returned it immediately total garbage would buy again,2,0
MOCK_001988,incredible product customer service was excellent too very pleased overall,5,1
MOCK_001989,best purchase i have made in a long time truly impressive not worth the price,4,1
MOCK_001990,terrible product broke after just one week of use very disappointing,1,0
MOCK_001991,great quality and fast shipping very happy with this purchase a solid choice,5,1
MOCK_001992,works perfectly highly recommend to everyone highly recommended,4,1
MOCK_001993,do not buy this it stopped working immediately would buy again,1,0
MOCK_001994,awful experience arrived damaged and customer support ignored me very pleased overall,1,0
MOCK_001995,fantastic build quality and great value for money not worth the price,5,1
MOCK_001996,this product is a scam nothing works as advertised very disappointing,1,0
MOCK_001997,perfect fit and exactly as described very satisfied a solid choice,4,1
MOCK_001998,worst purchase ever falls apart after minimal use highly recommended,2,0
MOCK_001999,best purchase i have made in a long time truly impressive would buy again,5,1
MOCK_002000,terrible product broke after just one week of use very pleased overall,2,0
MOCK_002001,complete waste of money nothing like the description not worth the price,1,0
MOCK_002002,works perfectly highly recommend to everyone very disappointing,5,1
MOCK_002003,do not buy this it stopped working immediately a solid choice,2,0
MOCK_002004,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_002005,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_002006,love this item it has made my life so much easier very pleased overall,4,1
MOCK_002007,returned it immediately total garbage not worth the price,1,0
MOCK_002008,worst purchase ever falls apart after minimal use very disappointing,1,0
MOCK_002009,misleading product photos looks nothing like what arrived a solid choice,2,0
MOCK_002010,terrible product broke after just one week of use highly recommended,1,0
MOCK_002011,great quality and fast shipping very happy with this purchase would buy again,4,1
MOCK_002012,very disappointed the quality is extremely poor very pleased overall,1,0
MOCK_002013,do not buy this it stopped working immediately not worth the price,1,0
MOCK_002014,outstanding product five stars without hesitation very disappointing,4,1
MOCK_002015,fantastic build quality and great value for money a solid choice,5,1
MOCK_002016,this product is a scam nothing works as advertised highly recommended,1,0
MOCK_002017,returned it immediately total garbage would buy again,1,0
MOCK_002018,incredible product customer service was excellent too very pleased overall,5,1
MOCK_002019,misleading product photos looks nothing like what arrived not worth the price,1,0
MOCK_002020,terrible product broke after just one week of use very disappointing,2,0
MOCK_002021,great quality and fast shipping very happy with this purchase a solid choice,4,1
MOCK_002022,very disappointed the quality is extremely poor highly recommended,1,0
MOCK_002023,do not buy this it stopped working immediately would buy again,1,0
MOCK_002024,awful experience arrived damaged and customer support ignored me very pleased overall,1,0
MOCK_002025,cheap materials and poorly made would not recommend not worth the price,1,0
MOCK_002026,love this item it has made my life so much easier very disappointing,5,1
MOCK_002027,returned it immediately total garbage a solid choice,1,0
MOCK_002028,incredible product customer service was excellent too highly recommended,5,1
MOCK_002029,misleading product photos looks nothing like what arrived would buy again,2,0
MOCK_002030,terrible product broke after just one week of use very pleased overall,1,0
MOCK_002031,great quality and fast shipping very happy with this purchase not worth the price,5,1
MOCK_002032,works perfectly highly recommend to everyone very disappointing,4,1
MOCK_002033,exceeded my expectations will definitely buy again a solid choice,4,1
MOCK_002034,outstanding product five stars without hesitation highly recommended,4,1
MOCK_002035,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_002036,love this item it has made my life so much easier very pleased overall,5,1
MOCK_002037,returned it immediately total garbage not worth the price,1,0
MOCK_002038,incredible product customer service was excellent too very disappointing,5,1
MOCK_002039,misleading product photos looks nothing like what arrived a solid choice,2,0
MOCK_002040,this product is absolutely amazing exactly what i needed highly recommended,4,1
MOCK_002041,great quality and fast shipping very happy with this purchase would buy again,5,1
MOCK_002042,works perfectly highly recommend to everyone very pleased overall,5,1
MOCK_002043,do not buy this it stopped working immediately not worth the price,2,0
MOCK_002044,outstanding product five stars without hesitation very disappointing,5,1
MOCK_002045,fantastic build quality and great value for money a solid choice,4,1
MOCK_002046,this product is a scam nothing works as advertised highly recommended,1,0
MOCK_002047,perfect fit and exactly as described very satisfied would buy again,5,1
MOCK_002048,incredible product customer service was excellent too very pleased overall,4,1
MOCK_002049,best purchase i have made in a long time truly impressive not worth the price,4,1
MOCK_002050,terrible product broke after just one week of use very disappointing,2,0
MOCK_002051,complete waste of money nothing like the description a solid choice,1,0
MOCK_002052,very disappointed the quality is extremely poor highly recommended,1,0
MOCK_002053,do not buy this it stopped working immediately would buy again,2,0
MOCK_002054,outstanding product five stars without hesitation very pleased overall,4,1
MOCK_002055,cheap materials and poorly made would not recommend not worth the price,1,0
MOCK_002056,this product is a scam nothing works as advertised very disappointing,2,0
MOCK_002057,returned it immediately total garbage a solid choice,1,0
MOCK_002058,worst purchase ever falls apart after minimal use highly recommended,1,0
MOCK_002059,misleading product photos looks nothing like what arrived would buy again,1,0
MOCK_002060,this product is absolutely amazing exactly what i needed very pleased overall,5,1
MOCK_002061,great quality and fast shipping very happy with this purchase not worth the price,4,1
MOCK_002062,works perfectly highly recommend to everyone very disappointing,5,1
MOCK_002063,do not buy this it stopped working immediately a solid choice,1,0
MOCK_002064,outstanding product five stars without hesitation highly recommended,4,1
MOCK_002065,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_002066,love this item it has made my life so much easier very pleased overall,5,1
MOCK_002067,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_002068,incredible product customer service was excellent too very disappointing,4,1
MOCK_002069,best purchase i have made in a long time truly impressive a solid choice,5,1
MOCK_002070,this product is absolutely amazing exactly what i needed highly recommended,5,1
MOCK_002071,complete waste of money nothing like the description would buy again,1,0
